Orthogroups,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Branch-Site (null/alt),LRT (BS),P-value (BS),Adj. P-value (BS),Site (null/alt),LRT (Site),P-value (Site),Adj. P-value (Site),Signal (BUSTED-PH),Signal (PAML)
OG0012199,SCG5,3.880229471064922e-14,1.776693430825177e-13,0.2603259859392492,0.407905319992443,6.108424877027119e-11,8.567635151668181e-10,bsA1/bsA,32.90812199999982,9.661876410049786e-9,3.8016163280394346e-8,M1/M2,2.999999969688361e-5,0.999985000112651,1,Selection associated with trait,PS_fg
OG0012201,LRRC4,7.771561172376096e-15,3.6973661564454505e-14,0.5,0.5,0.03910279641939651,0.12808311893015042,bsA1/bsA,16.458002000001215,4.973978853550776e-5,1.4958739955795138e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012205,SBF1,0,0,0.02262379066951209,0.04555288144577888,5.078993920415442e-4,0.00269819603359577,bsA1/bsA,64.24289200000203,1.1102230246251563e-15,6.660518794965237e-15,M1/M2,3.844777999998769,0.1462571361314473,0.4964999263695754,Selection associated with trait,PS_fg
OG0012206,GCNA,3.284039706841213e-13,1.4188756676487197e-12,0.260416653483306,0.4079735190522321,0.01321798830408094,0.04962623461323924,bsA1/bsA,99.37647199999992,0,0,M1/M2,0.5316519999996672,0.7665724995123604,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012217,CUNH4ORF48 C11H4ORF48,5.551115123125783e-17,2.9987110034663246e-16,0.08451297747385433,0.15153333916741377,8.953932537636433e-7,7.56712228327204e-6,bsA1/bsA,92.47849399999996,0,0,M1/M2,0.1326300000000628,0.9358360295082538,1,Selection associated with trait,PS_fg
OG0012219,COG3,0,0,0.0434010099815953,0.08287562673890683,0.01143959793428162,0.04392115373703333,bsA1/bsA,43.44617599999947,4.357825211798172e-11,2.034547554667928e-10,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012228,TRERF1,0,0,0.5,0.5,2.454714423283377e-6,1.940009006309986e-5,bsA1/bsA,189.39826399999947,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012231,PKDCC,0,0,0.00612402519960264,0.01347846237979687,0.03999960702192684,0.13072379122649355,bsA1/bsA,123.1626240000005,0,0,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012249,PLCH1,7.2164496600635185e-16,3.675759585532059e-15,0.1878047929478379,0.3085746493583803,0.7534248448917572,1,bsA1/bsA,23.534350000001723,1.2270342046871718e-6,4.156067104125842e-6,M1/M2,4.034153999997216,0.1330437842567315,0.46130435606692377,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012254,SSR3,5.219713550275173e-13,2.235101487584431e-12,0.5,0.5,2.36400076181198e-7,2.131048186741758e-6,bsA1/bsA,108.63873199999988,0,0,M1/M2,3.885523999999805,0.1433075870972684,0.48899872451935267,Selection associated with trait,PS_fg
OG0012273,RMDN3,1.564031792966603e-9,5.583799973734729e-9,0.02046753864926654,0.04156913388189454,0.00606559561071595,0.0252000309242131,bsA1/bsA,27.260678000000556,1.7779054506394942e-7,6.380835941831544e-7,M1/M2,1.4630639999995765,0.4811712707547843,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012289,MAP4K5,0,0,0.5,0.5,5.963007865261716e-13,1.0818421397479011e-11,bsA1/bsA,50.51479800000016,1.1827205881331793e-12,5.986510374180955e-12,M1/M2,0.050680000000284,0.9749783630246291,1,Selection associated with trait,PS_fg
OG0012297,DNAAF2,0,0,0.00632603774371981,0.01388071263543389,0,0,bsA1/bsA,216.79138199999943,0,0,M1/M2,1.7501959999990504,0.4168211692024839,1,Selection associated with trait,PS_fg
OG0012298,MGAT2,0,0,0.4777842622153619,0.5,0,0,bsA1/bsA,104.22648000000116,0,0,M1/M2,1.9913079999996623,0.3694817244624719,0.9982977913778486,Selection associated with trait,PS_fg
OG0012299,NA,5.903905142545796e-11,2.2607254470615623e-10,0.5,0.5,4.438066077394609e-5,2.8534193041436067e-4,bsA1/bsA,33.93483000000015,5.698929772535166e-9,2.285476078980679e-8,M1/M2,0.0010879999999815,0.9994561479411812,1,Selection associated with trait,PS_fg
OG0012306,PRTFDC1,3.788542812799278e-9,1.3220181250792321e-8,0.4855727795292361,0.5,0.01070008603747896,0.04150539873076778,bsA1/bsA,30.38177399999995,3.5484659877127456e-8,1.338537355643476e-7,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012309,GPR158,0,0,0.00634960018141722,0.01391829786473775,1.552218361849933e-4,9.003282643062548e-4,bsA1/bsA,31.065193999998883,2.4950555066460826e-8,9.517741066882219e-8,M1/M2,3.5476459999990766,0.1696830489608496,0.5553968596844265,Selection associated with trait,PS_fg
OG0012318,RAB18,5.551115123125783e-17,2.9987110034663246e-16,0.5,0.5,1.4432899320127039e-15,3.348587418669689e-14,bsA1/bsA,61.96029200000021,3.552713678800501e-15,2.0643323441722142e-14,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012322,HNRNPH1,0,0,0.5,0.5,1.496247570287323e-12,2.6001057175233925e-11,bsA1/bsA,296.2875219999996,0,0,M1/M2,3.099999998994e-4,0.9998450120119295,1,Selection associated with trait,PS_fg
OG0012330,HMGXB3,1.796895965355816e-13,7.889567571886979e-13,0.5,0.5,9.02827152368113e-5,5.498287246019459e-4,bsA1/bsA,27.26091199999792,1.77769029607866e-7,6.380835941831544e-7,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012340,SYNPO,0,0,0.5,0.5,0.00646578796827845,0.02655763871521588,bsA1/bsA,183.5197280000029,0,0,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012352,ZNF469,0,0,0.5,0.5,0.8601549859144456,1,bsA1/bsA,17.265882000006968,3.249697800622453e-5,9.886524484004462e-5,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012356,NA,0,0,0.00804358576005254,0.01741535931135719,0.181631567990684,0.4695742539790797,bsA1/bsA,220.6727579999997,0,0,M1/M2,6.089796000000206,0.0476011670589525,0.20177070911224465,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012361,CBFA2T3,2.915445662665661e-13,1.2634084509117993e-12,0.5,0.5,1.052051640026974e-6,8.779609346956058e-6,bsA1/bsA,34.26464800000031,4.810410736411086e-9,1.9396740514030618e-8,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012364,ANKRD11,0,0,0.5,0.5,0,0,bsA1/bsA,121.08688599999732,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012368,NA,0,0,0.5,0.5,0,0,bsA1/bsA,585.5314280000002,0,0,M1/M2,5.015191999999843,0.0814638431096803,0.3119150356498989,Selection associated with trait,PS_fg
OG0012375,FANCA,0,0,0.2815422028827733,0.4369559224798279,0,0,bsA1/bsA,418.1000239999994,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012381,UTP4,0,0,0.0278132213003815,0.0548906766553025,1.424494966428824e-10,1.899472949071655e-9,bsA1/bsA,297.39102999999886,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012397,MXI1,4.3853809472693675e-15,2.1189886497861036e-14,0.5,0.5,5.984943918235786e-7,5.1638788303501985e-6,bsA1/bsA,33.32830600000034,7.784133448929254e-9,3.0866936978705325e-8,M1/M2,1.740000002428e-4,0.9999130037842688,1,Selection associated with trait,PS_fg
OG0012410,RIC8A,0,0,0.5,0.5,6.404132779636029e-11,8.924535438803573e-10,bsA1/bsA,269.84225999999944,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012418,SYT12,0,0,0.5,0.5,9.337641770912342e-12,1.4586272903515416e-10,bsA1/bsA,317.258656,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012432,PRUNE2,2.419020928012827e-9,8.537604857676594e-9,0.5,0.5,1,1,bsA1/bsA,25.78760000000329,3.811292151878476e-7,1.33485540295649e-6,M1/M2,8.762785999999323,0.0125079229432885,0.0654096615512689,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012434,OSTF1,1.00520121337766e-7,3.277698304660991e-7,0.5,0.5,0.00110462611984196,0.00544697119151702,bsA1/bsA,19.052594000000227,1.2716479946273118e-5,4.008230534441806e-5,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012439,ALDH1A1,0,0,0.06900777966861299,0.12633664591753263,0.00853503420091184,0.03398120617741641,bsA1/bsA,92.90049799999996,0,0,M1/M2,1.1347459999997227,0.567013027118965,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012452,INSIG1,0,0,0.08754739398551448,0.15634237464932774,0,0,bsA1/bsA,86.98876999999993,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012454,PAXIP1,0,0,0.01571485634940839,0.03258959186383422,0.02947360473645511,0.10020062092174632,bsA1/bsA,76.33074999999917,0,0,M1/M2,5.419999997684e-4,0.9997290367172988,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012457,POU3F3,2.3019364192578e-12,9.531558742706698e-12,0.01366593517012032,0.02860788654141781,1.816808784971258e-6,1.4625733232689552e-5,bsA1/bsA,13.150896000000104,2.873817872106e-4,8.019658593322923e-4,M1/M2,0.0070040000000517,0.9965041248501464,1,Selection associated with trait,PS_fg
OG0012470,TMTC3,5.551115123125784e-16,2.837528072978767e-15,0.4784228158183049,0.5,3.641523963371363e-6,2.7962509653075223e-5,bsA1/bsA,123.1148059999996,0,0,M1/M2,1.400525999999445,0.4964547190292991,1,Selection associated with trait,PS_fg
OG0012478,ZBTB25,0,0,0.5,0.5,7.01950988446498e-8,6.764681351910907e-7,bsA1/bsA,98.07933000000048,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012485,VAV1,0,0,0.4491576268434435,0.5,6.339373470609645e-14,1.2440121998788176e-12,bsA1/bsA,405.8001100000001,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012497,ODAD2 ARMC4,2.696099198340463e-7,8.587428215840401e-7,0.4063203988897345,0.5,3.651671486415431e-6,2.8015571847020513e-5,bsA1/bsA,14.019347999999807,1.809392096695e-4,5.160894159310054e-4,M1/M2,0.0038220000005821002,0.998090824797628,1,Selection associated with trait,PS_fg
OG0012506,CFAP410 CUNH21ORF2,0,0,0.4897299138538743,0.5,5.10702591327572e-15,1.1245852990709437e-13,bsA1/bsA,374.8328760000004,0,0,M1/M2,0.1727999999993699,0.9172272669257036,1,Selection associated with trait,PS_fg
OG0012510,UBE2G2,9.43689570931383e-16,4.775841840257421e-15,0.5,0.5,0,0,bsA1/bsA,64.33917199999996,9.992007221626409e-16,6.012215152080021e-15,M1/M2,7.599999999001e-4,0.9996200721909054,1,Selection associated with trait,PS_fg
OG0012511,PTTG1IP,4.700637101784365e-10,1.7244304145333575e-9,0.00840156381913775,0.01814502952104271,0.02696102744323858,0.09262419738696778,bsA1/bsA,35.68773800000008,2.31617292012487e-9,9.504376409740064e-9,M1/M2,0.1013600000001133,0.9505828083664016,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012522,PTPN1,0,0,0.2482186952840997,0.39155752624655465,1.266592136284217e-6,1.0498624836517832e-5,bsA1/bsA,84.96011200000066,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012536,EFNB3,1.534515570167372e-9,5.482947045511328e-9,0.1098611169321243,0.1912569112714954,2.629257984776423e-6,2.0685089636595604e-5,bsA1/bsA,17.843881999999212,2.397889734040426e-5,7.361195486410357e-5,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012539,TRAPPC1,6.272760089132134e-15,3.0007996578965993e-14,0.4921720920852894,0.5,4.2154746360267836e-10,5.310148107740289e-9,bsA1/bsA,81.099424,0,0,M1/M2,0.0017100000000027,0.99914536540835,1,Selection associated with trait,PS_fg
OG0012541,GUCY2D,0,0,0.0798899834216793,0.14385516365609918,3.020173000578552e-11,4.4000971627957555e-10,bsA1/bsA,583.9661500000002,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012557,BRD3,0,0,0.5,0.5,0,0,bsA1/bsA,316.6850919999997,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012561,NKX6-1,8.019216109104721e-4,0.00213730508802563,0.4358250844509505,0.5,0.08870417329885982,0.2606607523695528,bsA1/bsA,9.47096799999963,0.0020874919111988,0.00527978274615278,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012565,SH3D19,0,0,0.5,0.5,0.0210077833911988,0.07444773033064472,bsA1/bsA,102.50084999999854,0,0,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012567,GATB,1.303263894852913e-5,3.8077129460017245e-5,0.4357775326354014,0.5,0.3068650475548599,0.7129154688697336,bsA1/bsA,9.170476000000235,0.0024595059084331,0.00617268401656457,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012576,PHIP,0,0,0.5,0.5,2.368105711525459e-12,3.979337248066276e-11,bsA1/bsA,120.60124999999972,0,0,M1/M2,0.9912660000009056,0.6091851710101293,1,Selection associated with trait,PS_fg
OG0012580,ELOVL4,3.162222816932569e-9,1.1106280948755864e-8,0.1778146801659332,0.294114725182719,0.02192363799976349,0.07731031317807767,bsA1/bsA,32.79408799999965,1.0245597148461629e-8,4.02350044540312e-8,M1/M2,0.1575840000000425,0.9242321447395694,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012582,CDHR1,0,0,0.5,0.5,1.29068369748464e-4,7.634707257711602e-4,bsA1/bsA,67.12915000000066,2.220446049250313e-16,1.382083149644395e-15,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012588,OGDHL,0,0,0.2568221052280445,0.40299882115022617,0.00175855476347364,0.00827543932740668,bsA1/bsA,33.609269999999015,6.737088997788021e-9,2.6832825312601092e-8,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012589,NCOA4,0,0,0.4773715316578526,0.5,6.410109006260711e-6,4.709090266568777e-5,bsA1/bsA,70.94591000000037,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012594,BMPR1A,2.220446049250313e-16,1.1617738881627696e-15,0.5,0.5,7.843779091021297e-6,5.704207080142715e-5,bsA1/bsA,56.48066199999994,5.67323965583455e-14,3.0993121748843453e-13,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012602,NA,0,0,0.5,0.5,0,0,bsA1/bsA,30.25633999999991,3.785518198906601e-8,1.422675794679231e-7,M1/M2,0.9111619999998766,0.6340794607405995,1,Selection associated with trait,PS_fg
OG0012606,TXNDC15,0,0,0.5,0.5,0,0,bsA1/bsA,397.2186300000003,0,0,M1/M2,0.4904059999998935,0.7825456653467912,1,Selection associated with trait,PS_fg
OG0012615,NA,0,0,0.3829892148706223,0.5,5.424618089611144e-6,4.039986656410916e-5,bsA1/bsA,93.81572400000005,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012623,CBARP,0,0,0.2032069805701261,0.3300587856332341,1,1,bsA1/bsA,29.74521399999867,4.9272121716015256e-8,1.8339426622229304e-7,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012625,MIDN,1.365325916213855e-7,4.407135575872697e-7,0.5,0.5,0.0059356867224497,0.02474346478616558,bsA1/bsA,19.745014000000083,8.849225724083531e-6,2.8209943494539227e-5,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012637,RAB19,1.999954390041747e-5,5.79043335276724e-5,0.4179825657263477,0.5,0.4368873971088333,0.925764822375084,bsA1/bsA,11.852266000000329,5.759122451352e-4,0.0015574153828024,M1/M2,0.8258240000000114,0.661720511670765,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012643,SVOPL,5.586309193006399e-12,2.258006527616879e-11,0.1380474993388636,0.234773801396601,0.4084490440746038,0.8816956915494192,bsA1/bsA,31.004132000000027,2.5747969645273372e-8,9.798934702548093e-8,M1/M2,11.938231999999516,0.0025565003667158,0.01631905731859001,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012645,KIAA1549,1.6702114968847332e-8,5.6637971371631975e-8,0.02052591626544747,0.04167085829963716,0.3798678123708019,0.838616338841051,bsA1/bsA,33.812989999998535,6.067238933482599e-9,2.4260002602203663e-8,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012647,TBXAS1,0,0,0.5,0.5,0,0,bsA1/bsA,561.5208739999998,0,0,M1/M2,0.1480500000006941,0.9286484773388264,1,Selection associated with trait,PS_fg
OG0012650,FANCL,1.374678149090869e-12,5.7693815238760335e-12,0.5,0.5,0.01168945514735542,0.0446624922053924,bsA1/bsA,30.614299999999275,3.1476523831841525e-8,1.1934359245757452e-7,M1/M2,1.616410000000542,0.4456573035525971,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012654,TRMT1L,1.110223024625157e-16,5.923471057402039e-16,0.5,0.5,1,1,bsA1/bsA,35.61868400000094,2.399747844883393e-9,9.842356322430426e-9,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012659,GPR143,0,0,0.5,0.5,9.276318187478871e-6,6.656489021098023e-5,bsA1/bsA,49.91207200000008,1.6079360065646142e-12,8.07843745201715e-12,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012661,CDKL5,1.510155268769076e-5,4.403262700784227e-5,0.5,0.5,1,1,bsA1/bsA,18.337056000000302,1.8507210151952336e-5,5.742179821573303e-5,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012665,METTL14,7.382983113757291e-15,3.5202388907138074e-14,0.5,0.5,4.440892098500626e-16,1.0795359612478771e-14,bsA1/bsA,66.9890660000001,2.220446049250313e-16,1.382083149644395e-15,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012670,HTR1D,0,0,0.5,0.5,3.307810692021462e-10,4.209675548346137e-9,bsA1/bsA,60.771122000000105,6.439293542825908e-15,3.69668200632993e-14,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012675,CTU1,2.741059911270938e-7,8.727421807262215e-7,0.1121149303132474,0.194598144199102,0.336679630655233,0.7665418373297518,bsA1/bsA,30.6102920000003,3.154161387630694e-8,1.1947892786602944e-7,M1/M2,5.810702000000674,0.0547295771481289,0.2261839956020796,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012687,PROSER3,0,0,0.09321953674202864,0.16532445189906636,0.9929966769578912,1,bsA1/bsA,37.31129999999939,1.006994376773207e-9,4.230417203508734e-9,M1/M2,2.714911999999458,0.2573145532210077,0.768407630059373,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012689,UPK1A,4.773959005888173e-15,2.300325235910704e-14,0.05090157194358125,0.09571973133414866,5.642060594635012e-5,3.5543540424423165e-4,bsA1/bsA,20.8824539999996,4.883474187478143e-6,1.5841086061456433e-5,M1/M2,2.068023999999696,0.3555775180225223,0.9711131706451086,Selection associated with trait,PS_fg
OG0012700,NA,0,0,0.2998456012457839,0.46106322551190726,1.562083795647595e-13,2.9387550364204972e-12,bsA1/bsA,95.64291799999955,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012701,ETV2,1.460598864078122e-9,5.229632838118357e-9,0.01313593699739418,0.0275583997031392,0.01253782336577625,0.04748460542994646,bsA1/bsA,27.281643999999687,1.758731190681928e-7,6.32039162203952e-7,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012703,MAG,0,0,0.0930805970240367,0.16523326197394184,1.739270426459605e-6,1.4080118120281969e-5,bsA1/bsA,62.18463800000063,3.108624468950439e-15,1.8127696060328635e-14,M1/M2,0.2523100000016711,0.8814782070712793,1,Selection associated with trait,PS_fg
OG0012708,STARD4,0,0,0.5,0.5,0,0,bsA1/bsA,94.857258,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012711,TNS4,0,0,0.03870427609025928,0.07463164110630656,0,0,bsA1/bsA,551.9419859999998,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012713,SMARCE1,0,0,0.5,0.5,0,0,bsA1/bsA,150.55705600000056,0,0,M1/M2,1.743065999999999,0.4183097885578941,1,Selection associated with trait,PS_fg
OG0012714,KRT24,1.328429827303634e-4,3.677617314614731e-4,0.2214858033651063,0.35587414450828625,0.14042869731018429,0.3793189782409688,bsA1/bsA,11.26665200000025,7.891192237781e-4,0.00210526753202893,M1/M2,4.189768000000186,0.1230845206302687,0.43395248307561296,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012721,NA,1.548539074747168e-12,6.480201718018371e-12,0.2467910724388764,0.3898028729487199,0.01236252660075254,0.0469269052571727,bsA1/bsA,71.98760599999969,0,0,M1/M2,1.6193659999999,0.4449991085839894,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012731,TAF13,1.988894391709572e-4,5.465827902780133e-4,0.5,0.5,0.01698797438951505,0.06171869452849003,bsA1/bsA,13.499872000000096,2.385797275046e-4,6.724738574496857e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012733,BOC,0,0,0.5,0.5,1.503474512286607e-4,8.768481090069618e-4,bsA1/bsA,63.14018199999919,1.887379141862766e-15,1.1158185486692674e-14,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012740,UPK1B,0,0,0.4934553147387275,0.5,3.087854527628053e-9,3.5534964204911135e-8,bsA1/bsA,56.60356599999977,5.3290705182007527e-14,2.919138426041369e-13,M1/M2,7.553801999999905,0.0228935286514103,0.10976629362327972,Selection associated with trait,PS_fg
OG0012741,ARHGAP31,0,0,0.2486491149855228,0.392093557048964,4.607166688042064e-6,3.4609740033260434e-5,bsA1/bsA,27.9466199999988,1.247086041100687e-7,4.525697512547985e-7,M1/M2,2.1398599999993166,0.3430325288554338,0.9458714659582436,Selection associated with trait,PS_fg
OG0012743,B4GALT4,2.487811673435036e-5,7.174116035290504e-5,0.5,0.5,0.7607818586619373,1,bsA1/bsA,9.915665999999874,0.0016387782514709,0.00421437152996107,M1/M2,0.5284519999995609,0.7677999972479432,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012752,LAMC2,0,0,0.2244449271228594,0.3598854582635392,0.0019223724877857,0.00900227895524756,bsA1/bsA,60.00308199999927,9.43689570931383e-15,5.3607634675759704e-14,M1/M2,0.5366159999975935,0.7646722257845857,1,Selection associated with trait,PS_fg
OG0012779,PATL2,5.723199691942682e-14,2.595837009123269e-13,0.5,0.5,0.00635056554584578,0.02623283734307849,bsA1/bsA,26.603205999999773,2.498288422803086e-7,8.860639873021939e-7,M1/M2,0.5166140000001178,0.7723580817750643,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012783,NA,0,0,0.4235718068615392,0.5,0,0,bsA1/bsA,87.18526199999906,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012785,CPEB1,0,0,0.00877633010443496,0.0189213654020379,0.0020072192095637,0.00934398872488665,bsA1/bsA,72.1591499999995,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012805,CCDC87,0.00144468377353695,0.00380935203418307,0.006813959572875,0.01489467192312712,0.7729293328279991,1,bsA1/bsA,25.73313000000053,3.920389394229673e-7,1.3718831418722776e-6,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012809,RCE1,3.666230735666076e-8,1.2202907994790084e-7,0.5,0.5,5.3250182041608696e-11,7.55701506472044e-10,bsA1/bsA,20.207534000000123,6.947876083573945e-6,2.2315007776915287e-5,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012811,TSGA10IP,5.551115123125783e-17,2.9987110034663246e-16,0.5,0.5,1.6087575716028368e-11,2.4254682969775177e-10,bsA1/bsA,41.008130000000165,1.5159729027658386e-10,6.800962321514075e-10,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012814,GAL3ST3,0,0,0.5,0.5,0,0,bsA1/bsA,26.418945999999774,2.7483150555340785e-7,9.72195521602982e-7,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012815,MRPL11,7.771561172376097e-16,3.946894975689127e-15,0.06021146336141953,0.11172169895577286,5.49529222126921e-9,6.1283838766577e-8,bsA1/bsA,26.886717999999743,2.1573640229810565e-7,7.698512793157598e-7,M1/M2,0.2387180000000626,0.8874891349653817,1,Selection associated with trait,PS_fg
OG0012827,DBH,0,0,0.05990818377568513,0.11120665431033444,0.04890319449736169,0.15675218761115983,bsA1/bsA,43.44523200000003,4.3599235333147135e-11,2.034547554667928e-10,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012828,DPCD,0,0,0.5,0.5,4.662936703425657e-15,1.0320474227991209e-13,bsA1/bsA,93.58238800000026,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012829,POLL,0,0,0.0130358950109622,0.02736842198565426,0,0,bsA1/bsA,437.5024120000016,0,0,M1/M2,11.62021999999888,0.0029971003731533,0.01874169316312456,Selection associated with trait,PS_fg
OG0012844,NDUFS7,4.4751730099434884e-10,1.6424150648028395e-9,0.3338246860804115,0.5,5.090418971618327e-4,0.00270260648959417,bsA1/bsA,31.49881800000003,1.9956169938772923e-8,7.706589331700006e-8,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012845,TNS1,0,0,0.06679892408878096,0.12255202227354473,0,0,bsA1/bsA,181.3656220000012,0,0,M1/M2,0.0720639999999548,0.964609425487644,1,Selection associated with trait,PS_fg
OG0012851,AAMP,0,0,0.5,0.5,0,0,bsA1/bsA,126.8832399999992,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012852,TMBIM1,3.984752345309595e-7,1.2594611686015062e-6,0.3320679477850296,0.5,0.3672522920951161,0.8186782353168535,bsA1/bsA,32.128883999999744,1.4427629424496048e-8,5.614274753074599e-8,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012868,CBLN4,2.4030777368011513e-13,1.0455623295262525e-12,0.02023039081216088,0.04114542939798831,0.06384462427722881,0.19683340879769795,bsA1/bsA,38.77653800000007,4.752054305612319e-10,2.039569664747758e-9,M1/M2,1.02036599999974,0.6003856981758062,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0012875,FEZF2,0,0,0.5,0.5,1.381125286359364e-7,1.290740629390274e-6,bsA1/bsA,30.081801999999698,4.1419988439095334e-8,1.551525149943071e-7,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012882,RPP14,0,0,0.5,0.5,0,0,bsA1/bsA,306.0803299999998,0,0,M1/M2,2.139999999144e-4,0.9998930057243386,1,Selection associated with trait,PS_fg
OG0012883,ARIH2,0,0,0.5,0.5,0,0,bsA1/bsA,287.8208340000001,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012886,NDUFAF3,6.095124405192111e-14,2.760188728546966e-13,0.4052961696451459,0.5,2.237601130938849e-6,1.783075523678158e-5,bsA1/bsA,80.52606199999991,0,0,M1/M2,2.550724000000173,0.2793298325175537,0.8160496161138462,Selection associated with trait,PS_fg
OG0012890,USP19,0,0,0.03681549821845975,0.0712754634412865,2.4580004698293578e-11,3.629954960051752e-10,bsA1/bsA,566.4644420000004,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0012894,PTGER1,0,0,0.4653134828109418,0.5,0,0,bsA1/bsA,117.86402799999996,0,0,M1/M2,0.1480699999992794,0.928639190901142,1,Selection associated with trait,PS_fg
